Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.5797742961669862,683.5513000488281,0.3214166666666667
1.0,0.3996497461815814,595.1529066562653,0.38216666666666665
2.0,0.3393467579512566,527.7596877813339,0.4741666666666667
3.0,0.3091535983109383,487.8052058815956,0.5095833333333334
4.0,0.2903982290556167,457.3381823897362,0.5351666666666667
5.0,0.2802320458125569,437.3746862411499,0.5504166666666667
6.0,0.26755525645323436,427.6974507570267,0.5580833333333334
7.0,0.2638784704039997,420.63301169872284,0.5636666666666666
8.0,0.254081506711926,415.3660836815834,0.57475
9.0,0.25271159074580657,419.94940400123596,0.5691666666666667
10.0,0.24911484564730657,416.6721412539482,0.5694166666666667
11.0,0.24631446157988635,413.346396446228,0.58075
12.0,0.2416475281015263,414.4295063018799,0.5788333333333333
13.0,0.24264122603676858,416.7651063799858,0.5716666666666667
14.0,0.23659848733925845,415.9655926823616,0.5705833333333333
15.0,0.23479221589421667,412.0436697602272,0.5753333333333334
16.0,0.23567382142133642,412.44521045684814,0.5725
17.0,0.2314644896536572,405.43854480981827,0.575
18.0,0.2291113731048831,405.3447185754776,0.5783333333333334
19.0,0.22743275219275966,396.02979189157486,0.5785
