Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.5894529586432793,713.845388174057,0.21383333333333332
1.0,0.3990768204718414,619.992514371872,0.35975
2.0,0.34204531258856813,532.4893456697464,0.42433333333333334
3.0,0.31213109649572846,477.81936955451965,0.46416666666666667
4.0,0.28996998414703595,446.0136561989784,0.5114166666666666
5.0,0.2773733579790967,431.1743308901787,0.5303333333333333
6.0,0.26903976134715146,428.6427468061447,0.5343333333333333
7.0,0.2616675832018249,422.2176188826561,0.5468333333333333
8.0,0.2553014164435882,416.1424669623375,0.5534166666666667
9.0,0.25252528716892064,417.2480248808861,0.5443333333333333
10.0,0.25039045288214945,416.86092579364777,0.5498333333333333
11.0,0.24855903808540897,414.3449361920357,0.549
12.0,0.2458379632276321,406.24209547042847,0.5605
13.0,0.240893768245344,401.2589486837387,0.5619166666666666
14.0,0.23787590459682703,405.03698658943176,0.556
15.0,0.23830405927464787,405.49174070358276,0.5539166666666666
16.0,0.23392134305081375,403.07885324954987,0.5585833333333333
17.0,0.23170561778132856,403.96260154247284,0.5498333333333333
18.0,0.23200872577337273,403.35371881723404,0.554
19.0,0.22911791953806113,399.77544897794724,0.5618333333333333
