Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.9543944656223057,524.4948995113373,0.6144166666666667
1.0,0.4999511609536674,388.706407725811,0.69175
2.0,0.361428564814106,341.8352528512478,0.7325833333333334
3.0,0.3088059498677183,310.9226296842098,0.756
4.0,0.2799629629732538,286.2791132926941,0.777
5.0,0.25899524343585734,267.737787514925,0.78525
6.0,0.24314841350099975,253.24942742288113,0.7943333333333333
7.0,0.23142429085815647,238.50676754117012,0.8026666666666666
8.0,0.22166466944284835,229.61379331350327,0.807
9.0,0.21430413214673671,217.67521604895592,0.8098333333333333
10.0,0.20543586097003522,208.5529131963849,0.8158333333333333
11.0,0.19791225407035934,200.43956319987774,0.8190833333333334
12.0,0.19061776177827205,191.70176254957914,0.82375
13.0,0.1853377276923901,184.09718629717827,0.8298333333333333
14.0,0.17840588023225354,177.41596847772598,0.8353333333333334
15.0,0.1720454187644029,172.71579378843307,0.8393333333333334
16.0,0.16625100283922098,165.61621556431055,0.8466666666666667
17.0,0.162611496586803,164.71148996055126,0.8475
18.0,0.15583340484154895,160.65652035176754,0.852
19.0,0.1531937904072069,159.04335103929043,0.8535833333333334
