Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.1866570624883221,542.1250840425491,0.49966666666666665
1.0,0.785056535124679,427.18774926662445,0.5885833333333333
2.0,0.6434345950272302,370.31079971790314,0.66275
3.0,0.5790253520428037,337.46506333351135,0.6865
4.0,0.546590169980391,317.780189961195,0.7108333333333333
5.0,0.5188990520763324,310.0810842216015,0.7189166666666666
6.0,0.5041786091347435,293.32611283659935,0.7355833333333334
7.0,0.4804239229491789,283.41054567694664,0.74525
8.0,0.4742144132997245,278.06403478980064,0.7513333333333333
9.0,0.4655552083971341,271.8286100924015,0.75325
10.0,0.4553854477861553,264.6165675520897,0.7618333333333334
11.0,0.4520382985030961,259.2793682515621,0.7681666666666667
12.0,0.4463558381769637,257.46433490514755,0.77075
13.0,0.43664865999942093,250.86599564552307,0.77575
14.0,0.4313260931080268,246.0823399424553,0.7755833333333333
15.0,0.4309124036777263,248.42861431837082,0.77675
16.0,0.42279601842933295,245.8924910724163,0.7793333333333333
17.0,0.42090052691542257,248.5286799520254,0.7746666666666666
18.0,0.4169006275614949,243.8843134045601,0.7825
19.0,0.41307610360367697,244.15738755464554,0.7816666666666666
