Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7846144170866992,2212.6549129486084,0.22255608974358973
1.0,0.5932658186911794,1923.6551213264465,0.3291266025641026
2.0,0.5185478715880767,1735.7752109766006,0.3686298076923077
3.0,0.47223720534308067,1612.148377776146,0.3953125
4.0,0.4433272393525206,1523.2285341024399,0.4169471153846154
5.0,0.41882463146370896,1455.436883687973,0.4345352564102564
6.0,0.40175480419952564,1402.6256762742996,0.4489182692307692
7.0,0.3874904512497405,1360.602591395378,0.4641426282051282
8.0,0.37747663003618387,1329.4413496255875,0.4719951923076923
9.0,0.3654402480104108,1303.154379606247,0.48249198717948716
10.0,0.35577267063651236,1276.6118282079697,0.49298878205128205
11.0,0.34759468227309737,1254.6745530366898,0.5006810897435897
12.0,0.33993346529924034,1232.3969715833664,0.5084935897435897
13.0,0.33232744590769636,1212.1591193675995,0.5165464743589744
14.0,0.3248463052812253,1195.0977333784103,0.5208333333333334
15.0,0.31806115026186693,1180.8493406176567,0.5229567307692308
16.0,0.3115380197543908,1165.3413515090942,0.5292467948717948
17.0,0.30429558512196203,1150.779693543911,0.533213141025641
18.0,0.2981157985634213,1138.2950213551521,0.5399038461538461
19.0,0.2927397843307958,1127.7531223893166,0.5423477564102565
