Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.5909939289371581,679.3419636487961,0.24741666666666667
1.0,0.3956395643312961,603.9696737527847,0.3615
2.0,0.34148925010646225,532.9605453014374,0.44316666666666665
3.0,0.3110428713621408,495.1437898874283,0.4801666666666667
4.0,0.2916492582528036,467.2683200240135,0.5070833333333333
5.0,0.28006810121332193,452.8593724966049,0.5145833333333333
6.0,0.27155756995823876,443.5684465765953,0.5251666666666667
7.0,0.26551236162664993,435.6492496728897,0.534
8.0,0.2561663745126699,437.3017609119415,0.5318333333333334
9.0,0.254383809249764,436.4051545262337,0.52925
10.0,0.25195493456474854,441.45235949754715,0.5275833333333333
11.0,0.2492602198221,442.0334303379059,0.5254166666666666
12.0,0.2445680024752889,439.1958054304123,0.5319166666666667
13.0,0.24530897562973197,431.73553562164307,0.5399166666666667
14.0,0.2423727143996968,436.0169631242752,0.53125
15.0,0.23917570399794574,431.2842625975609,0.5345
16.0,0.23730447825799503,423.4931804537773,0.547
17.0,0.23434193512342927,422.4098033308983,0.5413333333333333
18.0,0.23124955715352916,419.22530150413513,0.54525
19.0,0.2278142065889474,410.1825986504555,0.5499166666666667
