Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.1475797175608378,1973.4556708335876,0.34379006410256413
1.0,0.8284808897693224,1564.895967721939,0.47247596153846155
2.0,0.7093520620218215,1353.0174750089645,0.5199919871794871
3.0,0.6454727153073079,1238.8452816009521,0.5423076923076923
4.0,0.6060804071019628,1166.1359515190125,0.5619791666666667
5.0,0.5761213360975193,1117.1681906580925,0.5740785256410257
6.0,0.5551516175029076,1083.6405421495438,0.5852163461538461
7.0,0.5326233418664075,1052.419361293316,0.5940304487179487
8.0,0.5152955832884178,1028.5232483744621,0.6022435897435897
9.0,0.500719151443765,1008.1703391075134,0.6093349358974359
10.0,0.4860327113135216,987.2918339967728,0.6173076923076923
11.0,0.47091630516893546,964.383299767971,0.6258814102564103
12.0,0.45823705212013555,947.5876073241234,0.6311298076923076
13.0,0.4457784775539186,924.7259451746941,0.641426282051282
14.0,0.43467361055407794,905.1179139018059,0.6500400641025641
15.0,0.4234503058086123,890.396498978138,0.6548076923076923
16.0,0.41204160368038834,875.3689953684807,0.6603766025641026
17.0,0.40185393669869496,859.1017631292343,0.6666666666666666
18.0,0.3930873171157161,844.1229825019836,0.6720352564102564
19.0,0.3840140195803698,829.9034330844879,0.6770432692307692
