Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.2190226110393803,304.1575730741024,0.7236666666666667
1.0,0.7463804499320686,243.70261028409004,0.77075
2.0,0.64786177809909,220.24756376445293,0.7930833333333334
3.0,0.5932629694050798,205.0515760332346,0.8095
4.0,0.5568314035991206,194.56731487810612,0.8198333333333333
5.0,0.5343933654793849,187.33747808635235,0.8243333333333334
6.0,0.5111485652801736,181.30616840720177,0.8306666666666667
7.0,0.5003227187064476,176.20217467844486,0.8340833333333333
8.0,0.4846023460645229,171.67891763150692,0.8395833333333333
9.0,0.47211885108247714,168.8724206313491,0.8414166666666667
10.0,0.46447635592861725,165.73593068867922,0.8429166666666666
11.0,0.4532636144236506,162.8832842335105,0.84725
12.0,0.44573444735235535,160.7836214005947,0.8480833333333333
13.0,0.4388604972379593,158.6185038536787,0.8493333333333334
14.0,0.4336555782876288,156.11122979223728,0.8513333333333334
15.0,0.4257240678442564,154.62953523546457,0.8534166666666667
16.0,0.4187380059373876,153.08996085077524,0.854
17.0,0.41304339316689104,152.01594918221235,0.8548333333333333
18.0,0.4090011510533902,150.33290227502584,0.8566666666666667
19.0,0.4026267604811583,148.61750388890505,0.8573333333333333
