Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.025697732068456,513.3750033378601,0.4485
1.0,0.6668745235931027,375.7249529361725,0.61025
2.0,0.5600830011647701,315.05997771024704,0.67975
3.0,0.5070574693332797,281.9398782849312,0.714
4.0,0.47559675643838234,261.7146309912205,0.7380833333333333
5.0,0.4507518601681463,245.61438512802124,0.7525
6.0,0.42825446660260036,233.99334794282913,0.7635
7.0,0.41783834157566146,221.54588055610657,0.7793333333333333
8.0,0.4077304806274622,214.3895571231842,0.7864166666666667
9.0,0.3956921145756547,207.6821530163288,0.7951666666666667
10.0,0.3839812077539974,199.11534962058067,0.80525
11.0,0.38022326505226095,192.8314944654703,0.8135
12.0,0.36849366195204575,190.75101940333843,0.8135833333333333
13.0,0.3618451299248677,189.59635381400585,0.8130833333333334
14.0,0.3556819639912556,182.72936065495014,0.822
15.0,0.3523669974169799,179.63854479789734,0.8244166666666667
16.0,0.3477309705079458,178.37180480360985,0.8256666666666667
17.0,0.3449385091951824,177.372621640563,0.8261666666666667
18.0,0.3405865761661896,175.1990709155798,0.82725
19.0,0.33715131989208297,170.2457827925682,0.834
