Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.19346631644096,586.7901751995087,0.6143333333333333
1.0,0.7010293373246593,442.8448877930641,0.6569166666666667
2.0,0.5100922374760454,369.93893200159073,0.6879166666666666
3.0,0.42289752669480746,324.08847492933273,0.7111666666666666
4.0,0.3694577098517878,291.9679470062256,0.7315
5.0,0.3381664029653511,266.43525502085686,0.75025
6.0,0.3171906690097274,251.79357440769672,0.7631666666666667
7.0,0.29821655365881217,235.46875493228436,0.7795
8.0,0.2882576239744998,223.90465776622295,0.7893333333333333
9.0,0.27410253376950494,215.09269557893276,0.8031666666666667
10.0,0.26807831784666053,207.42566519975662,0.8099166666666666
11.0,0.2611940575167798,200.11523431539536,0.8171666666666667
12.0,0.2530907438881991,195.57209615409374,0.8215833333333333
13.0,0.2514847087102555,190.68290653824806,0.8265
14.0,0.2448189378196275,188.16800282895565,0.8298333333333333
15.0,0.2429748755676232,186.4202509969473,0.8301666666666667
16.0,0.23951070481794667,181.84563539922237,0.8349166666666666
17.0,0.23215478445052845,176.49582415819168,0.843
18.0,0.2322363124515899,175.3902887403965,0.8435833333333334
19.0,0.2265326006069164,173.16478380560875,0.8453333333333334
