Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.863242676461316,1677.0238822698593,0.4485576923076923
1.0,1.245216054489632,1422.2989822626114,0.5269230769230769
2.0,1.0701348546129468,1300.2232119441032,0.5696314102564103
3.0,0.9852703777042655,1212.460364997387,0.5969551282051282
4.0,0.9288184707900746,1138.3858430981636,0.6190705128205128
5.0,0.8789437496353927,1085.5129615664482,0.632011217948718
6.0,0.8329727767613213,1034.7180569171906,0.6465544871794872
7.0,0.789170756066476,985.1259533464909,0.6610176282051282
8.0,0.751285571223521,940.5696762502193,0.6734375
9.0,0.7146112538513332,900.0052666962147,0.6846554487179487
10.0,0.6780879326603546,864.2383995652199,0.6974759615384616
11.0,0.6472880147457251,834.1555497348309,0.7067307692307693
12.0,0.6204788874225767,807.0543444156647,0.7138221153846154
13.0,0.5956440119523623,779.6225427389145,0.7223958333333333
14.0,0.5736608432685868,754.015326499939,0.731610576923077
15.0,0.5521868309361636,729.9992883205414,0.7385416666666667
16.0,0.5325301134946582,710.5232200324535,0.7432692307692308
17.0,0.5136590152442342,691.8633314967155,0.7498798076923077
18.0,0.5000041622017892,671.7289074361324,0.7562099358974359
19.0,0.48189928915153146,654.1569145321846,0.7612980769230769
