Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.48073232315807574,2446.860179424286,0.0703125
1.0,0.3692427919196547,2319.2557697296143,0.14651442307692308
2.0,0.3342403046728687,2235.61781167984,0.19635416666666666
3.0,0.3107433901505022,2183.9940214157104,0.2092948717948718
4.0,0.2940476950622774,2150.2261304855347,0.2168669871794872
5.0,0.28225881362830413,2130.5272028446198,0.2218349358974359
6.0,0.2731678711908663,2110.972193956375,0.2264823717948718
7.0,0.26407491395939003,2097.0815896987915,0.22856570512820512
8.0,0.257954078554279,2077.5943862199783,0.23205128205128206
9.0,0.2512623680323956,2055.3895909786224,0.23697916666666666
10.0,0.24541333109393743,2037.2455447912216,0.238661858974359
11.0,0.24060939211236135,2021.5734392404556,0.23862179487179488
12.0,0.2348607292428961,1996.431202530861,0.24439102564102563
13.0,0.2313534278896617,1975.967398762703,0.2500801282051282
14.0,0.22667619139624562,1956.0313441753387,0.25392628205128204
15.0,0.22377165104938557,1923.7427362203598,0.259375
16.0,0.2192123999361642,1899.7345575094223,0.26306089743589745
17.0,0.21603918800509433,1871.357464313507,0.2683092948717949
18.0,0.21179427240820925,1852.4880833625793,0.272676282051282
19.0,0.20840618700185082,1835.2458750009537,0.27624198717948717
