Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.632973225862257,616.841987490654,0.56175
1.0,0.33931265132418886,475.98094177246094,0.6318333333333334
2.0,0.2519582420945559,397.2275896668434,0.6689166666666667
3.0,0.21027456417097448,357.13351023197174,0.6808333333333333
4.0,0.1864630873169051,332.0918751358986,0.68875
5.0,0.17292920730099104,312.307659804821,0.7013333333333334
6.0,0.16136606601153639,301.2363426089287,0.7081666666666667
7.0,0.1537521138361039,289.70527106523514,0.718
8.0,0.14654276871091865,283.2649103105068,0.7211666666666666
9.0,0.14122967013131676,274.4293745458126,0.7299166666666667
10.0,0.13659084461112814,269.5540862083435,0.73575
11.0,0.134279063255389,267.42876943945885,0.7354166666666667
12.0,0.13140527615792716,261.3866161108017,0.7426666666666667
13.0,0.12953265599120767,255.19651368260384,0.74825
14.0,0.1252207701061375,251.71198320388794,0.7513333333333333
15.0,0.1221994147152396,250.69938498735428,0.7525
16.0,0.12048138425653443,247.10266256332397,0.7579166666666667
17.0,0.11878858113785809,241.00894191861153,0.76575
18.0,0.11593621638131119,238.62636762857437,0.7679166666666667
19.0,0.11434876069386644,235.17649081349373,0.7736666666666666
