Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.6285084945543526,619.5478329658508,0.5368333333333334
1.0,0.3373901817759485,467.70850080251694,0.6595833333333333
2.0,0.24811819450687903,390.732597053051,0.6836666666666666
3.0,0.20649116702136563,351.06018656492233,0.6886666666666666
4.0,0.18339045544652963,325.36946469545364,0.69925
5.0,0.16974364704836264,307.9323737323284,0.7090833333333333
6.0,0.15959095732827083,294.02245315909386,0.7185
7.0,0.15222381817677144,285.79285684227943,0.7235
8.0,0.14615357692249403,276.34902542829514,0.73425
9.0,0.14119202573964645,269.18940967321396,0.7405
10.0,0.13771661303358343,267.21054100990295,0.74
11.0,0.13373113923774174,261.2467049062252,0.7475
12.0,0.13182644914410668,256.0872131586075,0.7536666666666667
13.0,0.12793488785080534,253.90198022127151,0.7555
14.0,0.12450955607790054,252.76480442285538,0.7545833333333334
15.0,0.12334735226084974,246.23686224222183,0.7633333333333333
16.0,0.12150165885135206,246.37924847006798,0.761
17.0,0.11946161008084805,246.17616751790047,0.7620833333333333
18.0,0.11603584571491946,240.52730610966682,0.7701666666666667
19.0,0.11457661780263512,238.3179368674755,0.7703333333333333
