Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.307604181309541,253.63301184773445,0.8553333333333333
1.0,0.5267186816702597,161.85150080174208,0.8885833333333333
2.0,0.3947232273338207,136.43125078082085,0.90075
3.0,0.34279615465031626,123.7656637430191,0.9078333333333334
4.0,0.31347375491145063,115.90137509256601,0.9124166666666667
5.0,0.29196495016439195,109.98203206062317,0.91525
6.0,0.2757269606155654,105.3676354251802,0.91875
7.0,0.2618196798184654,101.45583736337721,0.9214166666666667
8.0,0.24982045894593466,97.85879769921303,0.92525
9.0,0.23873395917747015,94.59508365392685,0.9281666666666667
10.0,0.22941936187651785,91.884302332066,0.9310833333333334
11.0,0.21916490867943503,89.31975097116083,0.9333333333333333
12.0,0.20971296493610134,86.74145807605237,0.9361666666666667
13.0,0.20248873560933864,84.36704239156097,0.9370833333333334
14.0,0.1954444747705226,82.18920611031353,0.93875
15.0,0.18748015835206025,80.29551952611655,0.9395833333333333
16.0,0.1809154494497537,78.3744499227032,0.9415
17.0,0.17470287264561435,76.55184330791235,0.94225
18.0,0.16945057094372654,74.92906264774501,0.9429166666666666
19.0,0.16439263634698,73.35904517769814,0.9445833333333333
