Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.9584530645871063,458.9980738759041,0.5589166666666666
1.0,0.6010751708178974,348.98017251491547,0.6369166666666667
2.0,0.4995458899140007,294.72306883335114,0.69
3.0,0.4464745581570145,260.56285920739174,0.7415833333333334
4.0,0.4192646244585797,244.14700236916542,0.76025
5.0,0.40152827410211805,231.14110922813416,0.7743333333333333
6.0,0.3843927545211699,220.77158711850643,0.78625
7.0,0.3724146216835502,215.81875923275948,0.791
8.0,0.3675474669954387,204.97817565500736,0.8045
9.0,0.3528719312064865,199.35224489867687,0.80775
10.0,0.34738482211834737,196.67365249991417,0.8095833333333333
11.0,0.34233442548218895,189.9547172486782,0.8169166666666666
12.0,0.33457434437980976,187.78683350980282,0.821
13.0,0.3314539022159673,183.1573680192232,0.82625
14.0,0.32485866852408196,180.94279491901398,0.8270833333333333
15.0,0.31952570599526486,178.48653355240822,0.8290833333333333
16.0,0.3164031238168811,175.69762578606606,0.8316666666666667
17.0,0.3143309092445852,174.38385166227818,0.832
18.0,0.3109079719210697,170.30462227761745,0.8365833333333333
19.0,0.30455613524891784,169.45122410356998,0.8375
