Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.9660845458780254,546.0715287923813,0.5445833333333333
1.0,0.4918335986936386,369.2219050526619,0.67725
2.0,0.3401871488472923,288.48730742931366,0.718
3.0,0.28077509649375443,243.6027758270502,0.7563333333333333
4.0,0.2480967085218546,219.59076660871506,0.78925
5.0,0.2293514341798719,198.5377152711153,0.8154166666666667
6.0,0.21383456272333023,188.06923361122608,0.8295833333333333
7.0,0.20380047387221012,173.08227319270372,0.84725
8.0,0.19494028471759686,165.0958192870021,0.8558333333333333
9.0,0.18455181417617492,158.40451642125845,0.8643333333333333
10.0,0.17863496205981386,150.1044628173113,0.8736666666666667
11.0,0.17055480219101052,145.7930587157607,0.87775
12.0,0.1661079948898364,141.35185035318136,0.8845
13.0,0.15934457749816855,137.41546063125134,0.88675
14.0,0.15483953589545874,133.11115568131208,0.8913333333333333
15.0,0.15038190342404095,127.85552887618542,0.8971666666666667
16.0,0.14656342391817087,125.17206099629402,0.899
17.0,0.14239012943807275,122.774363681674,0.9005833333333333
18.0,0.13741309977971666,119.38281772658229,0.9040833333333333
19.0,0.13495820879162612,116.19479573145509,0.9075
