Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.1459574486999027,557.5937316417694,0.5741666666666667
1.0,0.7114142354645026,481.7895519733429,0.5879166666666666
2.0,0.5844938976386426,432.77234703302383,0.6096666666666667
3.0,0.5305100414774652,396.3255564570427,0.6214166666666666
4.0,0.4928921036486277,371.35889798402786,0.62775
5.0,0.4691110849855346,353.47918939590454,0.631
6.0,0.45097213279976395,343.13084334135056,0.6394166666666666
7.0,0.44463212187686585,327.1135111451149,0.65025
8.0,0.43284955906716394,316.3680920302868,0.65875
9.0,0.41853742872621225,311.725212931633,0.6635
10.0,0.41030157343876544,299.3351989686489,0.6743333333333333
11.0,0.4073348532880403,292.8690845668316,0.6855
12.0,0.4035625964562405,291.5402721762657,0.6825833333333333
13.0,0.3984895900006009,289.5572380423546,0.68625
14.0,0.3937252002833089,287.2546091079712,0.6859166666666666
15.0,0.38873069120300285,290.7304677963257,0.683
16.0,0.386069851535316,282.23622465133667,0.6918333333333333
17.0,0.38385891575142894,285.39247420430183,0.6894166666666667
18.0,0.3807547007651771,276.49618285894394,0.7015
19.0,0.37471540838993433,281.2527351975441,0.6956666666666667
