Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.8535456085620698,2445.9690403938293,0.10236378205128205
1.0,0.6774291262577036,2321.57062125206,0.2247996794871795
2.0,0.6029914779404888,2212.0866622924805,0.2858974358974359
3.0,0.555504936483315,2117.0187578201294,0.32423878205128204
4.0,0.5193421199127525,2034.5916090011597,0.34262820512820513
5.0,0.4896502068234135,1963.230322599411,0.3624198717948718
6.0,0.4662524155802075,1900.4434144496918,0.38024839743589745
7.0,0.4458484218391701,1846.055748462677,0.39242788461538464
8.0,0.4292103326654846,1798.8529801368713,0.4010416666666667
9.0,0.41523189388714327,1758.071982741356,0.40989583333333335
10.0,0.4020171603439067,1722.8411583900452,0.4171875
11.0,0.39156039702421563,1690.6716067790985,0.4268429487179487
12.0,0.38360397136680335,1664.1980475187302,0.4306089743589744
13.0,0.3749469872253566,1639.2004265785217,0.4354166666666667
14.0,0.36859910599040013,1617.4123507738113,0.4405448717948718
15.0,0.3613564525628108,1598.484577536583,0.44282852564102565
16.0,0.35495316343483024,1581.8894002437592,0.44543269230769234
17.0,0.3495094748620615,1566.64167034626,0.44911858974358976
18.0,0.34495348431182266,1552.605763554573,0.4519230769230769
19.0,0.34060626920992854,1540.5442529916763,0.45232371794871795
