Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.8300890431176504,704.1207646131516,0.40241666666666664
1.0,0.5932525242905811,611.0174607038498,0.4156666666666667
2.0,0.4950988803336143,545.7861747741699,0.4380833333333333
3.0,0.43774715337400844,493.65012615919113,0.47433333333333333
4.0,0.4056189444315729,458.6107494831085,0.5266666666666666
5.0,0.37786838401227946,433.39870750904083,0.5560833333333334
6.0,0.3582818579690705,412.90245348215103,0.5764166666666667
7.0,0.3446631801892381,396.74237287044525,0.5925
8.0,0.3314829956507678,390.99596387147903,0.5923333333333334
9.0,0.3251475127658987,370.8359978199005,0.6135833333333334
10.0,0.31813032363086824,358.64888471364975,0.6249166666666667
11.0,0.3082877224321034,357.6248716711998,0.6205
12.0,0.3028534467965079,349.13310992717743,0.62925
13.0,0.29852616209230864,341.11319959163666,0.6388333333333334
14.0,0.28914315138393737,334.07478296756744,0.64975
15.0,0.29035956213274533,326.843056678772,0.6586666666666666
16.0,0.2852824884388182,324.2326662540436,0.66025
17.0,0.28224401445623054,320.70094126462936,0.66375
18.0,0.2793526611092713,314.63145714998245,0.67125
19.0,0.2779040127545785,310.3139523267746,0.6775
