Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.6132966218200583,607.5688519477844,0.5028333333333334
1.0,0.3291777437624681,465.4963803887367,0.6109166666666667
2.0,0.24501512576762344,389.63205486536026,0.6534166666666666
3.0,0.20472096961707684,346.33548802137375,0.6791666666666667
4.0,0.18202809276482937,318.2977755665779,0.69925
5.0,0.1687931466394349,298.3097921013832,0.715
6.0,0.1589613227959629,284.6518549621105,0.72675
7.0,0.15143069487795519,276.21708956360817,0.7333333333333333
8.0,0.14519728993890502,268.5588353276253,0.7391666666666666
9.0,0.14117910677229714,262.08468705415726,0.7465
10.0,0.13831879211897702,255.34214588999748,0.7534166666666666
11.0,0.1332914826273599,250.2837935090065,0.7605833333333333
12.0,0.1307843972161822,244.99152821302414,0.7671666666666667
13.0,0.12697541950055688,241.21865651011467,0.7711666666666667
14.0,0.12552335151100827,236.37552350759506,0.7763333333333333
15.0,0.12376682763462711,233.98289713263512,0.7795833333333333
16.0,0.11926543065070079,232.37862050533295,0.7779166666666667
17.0,0.1178167181324418,229.88288593292236,0.7806666666666666
18.0,0.11791581087505236,225.3223031461239,0.7871666666666667
19.0,0.1139563115775337,222.0511485338211,0.7945
