Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.5946612774521,1701.4100798368454,0.37303685897435895
1.0,1.1061482360499937,1297.8925864696503,0.4858974358974359
2.0,0.9315898713762897,1125.040571630001,0.5581730769230769
3.0,0.8505235999536447,1025.146330833435,0.6018830128205128
4.0,0.7963385025071912,957.4309633970261,0.6309695512820512
5.0,0.7521534868757419,906.2669382691383,0.6516426282051282
6.0,0.7144988975684954,853.5953877568245,0.6735176282051282
7.0,0.6781695082683794,814.6222868561745,0.6885817307692308
8.0,0.6447795489800385,780.4264516830444,0.703125
9.0,0.6134031388256844,741.4193673431873,0.7183894230769231
10.0,0.5854559916936475,711.1575856506824,0.7296474358974359
11.0,0.5594439743116678,682.4079589247704,0.7410657051282051
12.0,0.5355400826760658,655.7138079404831,0.7506810897435897
13.0,0.5148529595767208,633.3621275126934,0.7590945512820513
14.0,0.4943227160386484,613.4198185503483,0.7652243589743589
15.0,0.4762717815772683,596.0744088888168,0.7725560897435897
16.0,0.4602292022059428,573.2407758235931,0.78125
17.0,0.44485678498976633,557.9320197701454,0.7865785256410256
18.0,0.4311914467293449,546.3194738924503,0.7917067307692308
19.0,0.41937514454730773,531.3644398003817,0.7980769230769231
