Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7917103870440543,2266.5592679977417,0.12592147435897436
1.0,0.6017503742486714,1974.805759191513,0.24423076923076922
2.0,0.5246318557344349,1776.0739386081696,0.3171474358974359
3.0,0.4778761411828301,1638.1990739107132,0.3604567307692308
4.0,0.44423927844883865,1547.1593481302261,0.38317307692307695
5.0,0.41989809279188484,1476.3516634702682,0.4092548076923077
6.0,0.4004041295986003,1420.9105464220047,0.4316907051282051
7.0,0.38440827115365783,1371.0806983709335,0.4530448717948718
8.0,0.37093630759966745,1333.5678342580795,0.46846955128205126
9.0,0.35875446551595525,1299.3231689929962,0.4852964743589744
10.0,0.34833577386648373,1266.5037744045258,0.49919871794871795
11.0,0.340382722143859,1241.6437593698502,0.5079326923076923
12.0,0.3320227270051956,1218.3630684614182,0.5175480769230769
13.0,0.3226589309308603,1193.9429621696472,0.5291266025641026
14.0,0.3158230201462338,1173.1486973762512,0.5370192307692307
15.0,0.3084570763716695,1155.1866591572762,0.5437900641025641
16.0,0.30013314680999714,1139.9858735203743,0.5483573717948718
17.0,0.2940962153271517,1120.1748294234276,0.559775641025641
18.0,0.28849403339508756,1104.1782549023628,0.567588141025641
19.0,0.2829349398892654,1084.1218116283417,0.5751602564102564
