Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.0970350271602471,454.8803328871727,0.6120833333333333
1.0,0.5241299070858293,267.5421593785286,0.7808333333333334
2.0,0.3607259575656305,206.33821958303452,0.83175
3.0,0.3031478290751162,178.45826438069344,0.8569166666666667
4.0,0.27299938796324036,162.28609700500965,0.8695
5.0,0.25303226787609356,152.1982208713889,0.88
6.0,0.23927713476508441,142.72786370664835,0.8888333333333334
7.0,0.22779018265909204,136.84539008140564,0.894
8.0,0.21741136604917957,131.04506271332502,0.89975
9.0,0.2087944657203017,127.1880262196064,0.9025833333333333
10.0,0.20171754809541423,123.14821540936828,0.9075
11.0,0.19467512507718054,118.03893365710974,0.9124166666666667
12.0,0.18882865521231046,114.82836772501469,0.9140833333333334
13.0,0.1819355356834208,112.69399002939463,0.9161666666666667
14.0,0.17643285868426578,109.38347869738936,0.9195
15.0,0.17065684381718232,106.48815225809813,0.9224166666666667
16.0,0.16550070188652413,103.19663710147142,0.92425
17.0,0.16103589277382319,101.19045770540833,0.9264166666666667
18.0,0.15697784065150966,97.95228844508529,0.9285
19.0,0.1528892011231122,96.12316701561213,0.9300833333333334
