Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.9298421954578737,685.2916263341904,0.57425
1.0,0.5812978445838685,547.4454553127289,0.6533333333333333
2.0,0.445420404705284,454.83224987983704,0.6975833333333333
3.0,0.36857204192668647,392.7414100766182,0.7259166666666667
4.0,0.32131419850456355,350.5765429735184,0.7419166666666667
5.0,0.28843244788250255,320.53744572401047,0.7565
6.0,0.26521417647563283,299.07563519477844,0.7683333333333333
7.0,0.2474248179120237,282.19867011904716,0.77525
8.0,0.23524607525936517,268.10942950844765,0.7868333333333334
9.0,0.22505982945339345,258.0722898244858,0.7946666666666666
10.0,0.21701285752581614,248.93283262848854,0.7994166666666667
11.0,0.20922285188500012,241.8313778936863,0.80075
12.0,0.2047363670969845,235.53405714035034,0.80625
13.0,0.19975013792813223,228.99684703350067,0.8146666666666667
14.0,0.19570538895805453,223.6897096633911,0.8201666666666667
15.0,0.19060072395631714,219.55016985535622,0.8230833333333333
16.0,0.18650923209891193,214.22986570000648,0.8289166666666666
17.0,0.1834717551348591,211.58172070980072,0.8304166666666667
18.0,0.180955662570436,207.5247310101986,0.8336666666666667
19.0,0.1790590525087525,205.05794218182564,0.8345
