Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.2651754394543462,2349.3801867961884,0.21678685897435898
1.0,0.9852804605680305,2110.6865515708923,0.3799679487179487
2.0,0.8563101724925226,1915.2390489578247,0.4643028846153846
3.0,0.7686057836412022,1762.3488837480545,0.49222756410256413
4.0,0.7072182445679539,1642.7888716459274,0.5087740384615385
5.0,0.6608949376621269,1551.1626287698746,0.5189903846153846
6.0,0.6249410072595286,1478.3484995365143,0.5275240384615385
7.0,0.5962052345561173,1422.1685792207718,0.5338942307692308
8.0,0.5738634520459391,1378.0527690649033,0.5381009615384615
9.0,0.5564929540666783,1340.9389978647232,0.5435897435897435
10.0,0.5406801653495872,1310.5361357927322,0.5473157051282052
11.0,0.5284791826225983,1286.0211063623428,0.5510016025641026
12.0,0.5168828780530207,1266.0629663467407,0.5530448717948718
13.0,0.5068202471802181,1247.7267664670944,0.555488782051282
14.0,0.49931067162958603,1233.219474196434,0.5566907051282052
15.0,0.4912985551650329,1219.871895313263,0.5577724358974359
16.0,0.48413597305147776,1209.0111682415009,0.5593349358974359
17.0,0.47912158218642764,1198.2019621133804,0.5622596153846153
18.0,0.47251045721507007,1189.4952502250671,0.5649839743589744
19.0,0.46920244204950173,1180.8592698574066,0.5673878205128206
