Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.6365689619776589,615.240182518959,0.57175
1.0,0.33688323048207247,478.6047040820122,0.6064166666666667
2.0,0.2531893910217889,406.8149091601372,0.6368333333333334
3.0,0.21086757809108175,363.84552067518234,0.6625
4.0,0.1890911622867515,335.7386146783829,0.6814166666666667
5.0,0.17470062688260937,315.8095562160015,0.69675
6.0,0.1642787875249726,301.00305208563805,0.7091666666666666
7.0,0.15621077605560754,290.1594939827919,0.7203333333333334
8.0,0.15046391844580187,281.7065176963806,0.7248333333333333
9.0,0.1438243471374323,278.85375225543976,0.728
10.0,0.13967636311988513,268.3525692820549,0.7395
11.0,0.13678494496182947,264.821980625391,0.7425
12.0,0.132562336214002,261.679432541132,0.7443333333333333
13.0,0.13000235771609342,256.9948808848858,0.7511666666666666
14.0,0.12680104841389792,250.56446534395218,0.75875
15.0,0.12368816211891814,247.3392308652401,0.76175
16.0,0.12159255721204261,246.6596183180809,0.76225
17.0,0.12032647112643796,240.32314032316208,0.772
18.0,0.11717442363756068,237.78235787153244,0.7744166666666666
19.0,0.11596685582470329,232.89424803853035,0.78125
