Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.9205813475355282,678.6041235923767,0.6541666666666667
1.0,0.5755656695391204,540.3955404758453,0.7125833333333333
2.0,0.4422067493806493,448.85235381126404,0.7320833333333333
3.0,0.3669546093517548,388.61162227392197,0.7451666666666666
4.0,0.3200245346827162,346.140837430954,0.7603333333333333
5.0,0.2886219033668662,318.105340719223,0.7635
6.0,0.2677039977686329,296.6001904606819,0.7725
7.0,0.24748889922728112,280.4761850833893,0.7796666666666666
8.0,0.23664423631680392,267.5945361852646,0.78425
9.0,0.2260352981093906,256.29335087537766,0.7929166666666667
10.0,0.21932158260892948,248.1812320649624,0.7965
11.0,0.2117311056376814,240.14221650362015,0.8009166666666667
12.0,0.20519378639903546,232.77610623836517,0.80775
13.0,0.20031788922209298,227.49131053686142,0.81075
14.0,0.19786612095187436,221.7504777610302,0.8165
15.0,0.1927982317281708,216.80696594715118,0.8206666666666667
16.0,0.18820918455724886,212.20317125320435,0.8248333333333333
17.0,0.1856008803499179,208.42157462239265,0.8275833333333333
18.0,0.18328171674593147,204.90666626393795,0.8293333333333334
19.0,0.17942771804159643,202.1589980274439,0.8328333333333333
