Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.9347181621357411,507.0070147514343,0.5729166666666666
1.0,0.6188358514507611,429.34235668182373,0.6429166666666667
2.0,0.5402220227858131,392.2062509059906,0.6653333333333333
3.0,0.4971687148907685,364.91120183467865,0.6810833333333334
4.0,0.47021526238371436,347.50517785549164,0.6944166666666667
5.0,0.451086941738504,328.7058098912239,0.7034166666666667
6.0,0.43659171227231885,310.07300651073456,0.7135
7.0,0.42207820909258464,301.4533269107342,0.71525
8.0,0.411435852836632,292.12449020147324,0.7210833333333333
9.0,0.40291239566185,282.33119136095047,0.7259166666666667
10.0,0.39403016290308507,276.17788687348366,0.7324166666666667
11.0,0.38399414499882945,271.2125894129276,0.735
12.0,0.3768765029087147,263.81518948078156,0.7395
13.0,0.3736627996720663,254.7970648407936,0.7455
14.0,0.3659786874461956,253.36941173672676,0.74375
15.0,0.3589944416922335,248.14339876174927,0.7460833333333333
16.0,0.3555751102627921,244.22886976599693,0.7523333333333333
17.0,0.35078571579444684,244.82410582900047,0.7505833333333334
18.0,0.3461423634154292,241.90374374389648,0.7511666666666666
19.0,0.3452880997504853,240.6224212795496,0.7521666666666667
