Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.8322361213664212,706.5537897348404,0.3393333333333333
1.0,0.5955171438975126,606.5650401115417,0.408
2.0,0.4986257268854941,533.2743363380432,0.4718333333333333
3.0,0.44020249601814176,481.80438059568405,0.5299166666666667
4.0,0.4027150086305587,447.48351430892944,0.55775
5.0,0.3783814379847864,422.88388538360596,0.57175
6.0,0.36091490992151043,403.99039256572723,0.58325
7.0,0.34369034029940204,387.56571435928345,0.5921666666666666
8.0,0.3360045912722043,376.4898673295975,0.5990833333333333
9.0,0.3245953943820558,365.1063464283943,0.6056666666666667
10.0,0.31530101346104644,357.7290223836899,0.6118333333333333
11.0,0.31003636824609876,347.6334662437439,0.6221666666666666
12.0,0.3042173801319505,342.9660942554474,0.6265
13.0,0.299473899869969,336.0967609882355,0.6344166666666666
14.0,0.2947677338106955,331.57552713155746,0.6391666666666667
15.0,0.2908672083859235,322.499727666378,0.6509166666666667
16.0,0.289394440601022,320.2034932374954,0.6531666666666667
17.0,0.2838349760444989,317.17465472221375,0.6558333333333334
18.0,0.28223891722109273,313.334710419178,0.6638333333333334
19.0,0.2816816768517544,307.4315093755722,0.6706666666666666
