Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,2.1942836731458053,1985.142154932022,0.3704326923076923
1.0,1.6317495713549934,1537.9520184993744,0.4677483974358974
2.0,1.3405586194969252,1291.7050412893295,0.5392628205128205
3.0,1.1876802036152556,1153.0456925034523,0.5814503205128205
4.0,1.098237336339065,1073.064116179943,0.6044070512820513
5.0,1.043247179745772,1020.5666993260384,0.6173076923076923
6.0,1.0030089674781881,979.0812126994133,0.6339342948717949
7.0,0.9677823973900567,942.7767155766487,0.6514823717948718
8.0,0.9411862592078021,913.9205905795097,0.6604967948717949
9.0,0.9165777011651408,896.1296263933182,0.6639022435897436
10.0,0.8922350864401974,869.0358128547668,0.6767628205128206
11.0,0.8703491888375026,847.731277346611,0.6831330128205129
12.0,0.8513843632846968,830.1516543030739,0.6891426282051282
13.0,0.833963471691685,812.4509266018867,0.6950721153846153
14.0,0.8181126528847176,793.266926586628,0.7037660256410256
15.0,0.8014263357851396,777.716238796711,0.7092548076923076
16.0,0.7824177426242865,765.9203191697598,0.7132211538461538
17.0,0.7676085662285206,748.2968050539494,0.7207532051282052
18.0,0.7533967418443942,733.493920147419,0.7272435897435897
19.0,0.7365144343799293,719.1507149636745,0.7318509615384615
